4.89233,0.0665021,0,0,0,0.145399,0.989373,0,3
5.96017,0.43918,0,0,0,0.120147,0.992756,0,3
7.07582,0.58615,0,0,0,0.0669703,0.997755,0,3
8.20504,0.681546,0,0,0,0.0484604,0.998825,0,3
9.30109,0.798447,0,0,0,0.0492316,0.998787,0,3
10.3348,0.901152,0,0,0,0.055465,0.998461,0,3
11.406,1.04499,0,0,0,0.0468244,0.998903,0,3
12.4091,1.04248,0,0,0,0.0207696,0.999784,0,3
13.5183,1.13433,0,0,0,0.0348917,0.999391,0,3
14.6046,1.1593,0,0,0,0.00161576,0.999999,0,3
15.7061,1.10149,0,0,0,-0.0295618,0.999563,0,3
16.7054,1.05453,0,0,0,-0.0138351,0.999904,0,3
17.7221,1.00912,0,0,0,-0.0258198,0.999667,0,3
18.8026,0.947691,0,0,0,-0.036241,0.999343,0,3
19.8989,0.886091,0,0,0,-0.0262485,0.999655,0,3
20.9194,0.888821,0,0,0,-0.0218785,0.999761,0,3
21.936,0.897515,0,0,0,-0.00626066,0.99998,0,3
22.9889,0.931596,0,0,0,-0.000385235,1,0,3
24.1477,0.959695,0,0,0,0.00788863,0.999969,0,3
25.3432,0.979246,0,0,0,-0.00266087,0.999996,0,3
26.4159,1.05484,0,0,0,0.0538792,0.998547,0,3
27.5353,1.16547,0,0,0,0.0591159,0.998251,0,3
28.7181,1.30142,0,0,0,0.0481803,0.998839,0,3
29.8084,1.42677,0,0,0,0.0383969,0.999263,0,3
30.9523,1.52631,0,0,0,0.0377112,0.999289,0,3
31.9529,1.57951,0,0,0,0.032342,0.999477,0,3
32.984,1.66329,0,0,0,0.0456421,0.998958,0,3
33.9759,1.79704,0,0,0,0.0685945,0.997645,0,3
35.1326,1.99472,0,0,0,0.0771677,0.997018,0,3
36.1555,2.1492,0,0,0,0.0882294,0.9961,0,3
37.3543,2.32538,0,0,0,0.0820345,0.996629,0,3
38.4164,2.44336,0,0,0,0.0747486,0.997202,0,3
39.6174,2.59159,0,0,0,0.0781546,0.996941,0,3
